"caso_id","llamante_descripcion","llamante_genero","llamante_vinculo_ninios_presentes","violencia_tipo","victima_edad","victima_rango_etario","victima_genero","victima_cantidad","agresor_cantidad","agresor_genero","agresor_relacion_victima","llamado_derivacion","llamado_fecha_hora","llamado_provincia","llamado_provincia_indec_id"
"410596","Comisaría","Masculino","No hay niñas/os","Física","25","18 a 29 años","Masculino","1","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2018-12-28 23:44:24","Ciudad Autónoma de Buenos Aires","02"
"410597","Comisaría","Femenino","No hay niñas/os","Física","25","18 a 29 años","Femenino","1","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2018-12-29 00:10:39","Ciudad Autónoma de Buenos Aires","02"
"410599","Víctima","Femenino","Madre","Física","Sin Datos","Sin Datos","Femenino","2","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2018-12-29 00:46:31","Ciudad Autónoma de Buenos Aires","02"
"410600","Vecina/o de la víctima","Femenino","Otro no familiar","Física","62","Más de 60 años","Femenino","3","1","Femenino","Hij@","Llamante solicitó información y/o orientación","2018-12-29 00:48:45","Ciudad Autónoma de Buenos Aires","02"
"70290","Comisaría","Femenino","No hay niñas/os","Psicológica","62","Más de 60 años","Femenino","1","1","Masculino","Ex espos@/pareja","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-12-29 01:23:59","Ciudad Autónoma de Buenos Aires","02"
"410601","Comisaría","Masculino","Otro no familiar","Psicológica","45","40 a 49 años","Femenino","1","1","Masculino","Ex espos@/pareja","La víctima no aceptó la intervención de Equipos Móviles","2018-12-29 03:27:40","Ciudad Autónoma de Buenos Aires","02"
"410603","Otro sobre un caso que no es violencia familiar","Femenino","Otro no familiar","No es un caso de Violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2018-12-29 06:04:28","Ciudad Autónoma de Buenos Aires","02"
"410604","Víctima","Masculino","No hay niñas/os","Física","28","18 a 29 años","Masculino","3","1","Masculino","Padre","No intervino equipo móvil por tratarse de un caso fuera de CABA","2018-12-29 06:08:15","Ciudad Autónoma de Buenos Aires","02"
"410614","Otro sobre un caso que no es violencia familiar","Femenino","No hay niñas/os","No es un caso de Violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2018-12-29 11:06:22","Ciudad Autónoma de Buenos Aires","02"
"410615","Víctima","Femenino","No hay niñas/os","Económica","70","Más de 60 años","Femenino","1","1","Masculino","Hij@","No intervino equipo móvil por tratarse de un caso fuera de CABA","2018-12-29 11:16:40","Ciudad Autónoma de Buenos Aires","02"
"410616","Víctima","Femenino","No hay niñas/os","Física","63","Más de 60 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2018-12-29 12:52:16","Ciudad Autónoma de Buenos Aires","02"
"410617","Víctima","Femenino","Otro familiar","Psicológica","Sin Datos","Sin Datos","Femenino","1","1","Femenino","Otro no conviviente","No intervino equipo móvil por tratarse de un caso fuera de CABA","2018-12-29 12:58:23","Ciudad Autónoma de Buenos Aires","02"
"410618","Víctima","Femenino","Madre","Psicológica","42","40 a 49 años","Femenino","2","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2018-12-29 13:30:51","Ciudad Autónoma de Buenos Aires","02"
"410619","Víctima","Femenino","No hay niñas/os","Psicológica","Sin Datos","Sin Datos","Femenino","1","2","Femenino","Hij@","Llamante solicitó información y/o orientación","2018-12-29 13:59:16","Ciudad Autónoma de Buenos Aires","02"
"410620","Comisaría","Masculino","No hay niñas/os","Física","34","30 a 39 años","Masculino","1","1","Femenino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2018-12-29 14:01:51","Ciudad Autónoma de Buenos Aires","02"
"410621","Ns/Nc","Femenino","Sin datos","Psicológica","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No intervino equipo móvil por tratarse de un caso fuera de CABA","2018-12-29 14:35:19","Ciudad Autónoma de Buenos Aires","02"
"410622","Familiar de la víctima","Femenino","Sin datos","Psicológica","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2018-12-29 14:52:06","Ciudad Autónoma de Buenos Aires","02"
"410623","Comisaría","Masculino","No hay niñas/os","Física","Sin Datos","Sin Datos","NS/NC","3","1","Masculino","Ex espos@/pareja","La víctima no aceptó la intervención de Equipos Móviles","2018-12-29 14:54:58","Ciudad Autónoma de Buenos Aires","02"
"410624","Familiar de la víctima","Femenino","Hermana/o","Física","16","12 a 17 años","Femenino","2","2","Femenino","Madre","Llamante solicitó información y/o orientación","2018-12-29 16:31:22","Ciudad Autónoma de Buenos Aires","02"
"410627","Víctima","Femenino","No hay niñas/os","Física","15","12 a 17 años","Femenino","1","1","Masculino","Padre","Llamante solicitó información y/o orientación","2018-12-29 17:17:56","Ciudad Autónoma de Buenos Aires","02"
"410628","Comisaría","Femenino","Otro no familiar","Física","23","18 a 29 años","Femenino","1","1","Masculino","Ex espos@/pareja","La víctima no aceptó la intervención de Equipos Móviles","2018-12-29 18:02:00","Ciudad Autónoma de Buenos Aires","02"
"410629","Familiar de la víctima","Masculino","Padre","Física","Sin Datos","Sin Datos","Femenino","3","1","Femenino","Hij@","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-12-29 18:29:18","Ciudad Autónoma de Buenos Aires","02"
"410630","Víctima","Femenino","Sin datos","Psicológica","47","40 a 49 años","Femenino","1","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2018-12-29 18:50:44","Ciudad Autónoma de Buenos Aires","02"
"410631","Familiar de la víctima","Femenino","No hay niñas/os","Física","Sin Datos","Sin Datos","Masculino","1","1","Femenino","Hij@","No intervino equipo móvil por tratarse de un caso fuera de CABA","2018-12-29 19:27:23","Ciudad Autónoma de Buenos Aires","02"
"410632","Comisaría","Femenino","Otro no familiar","Física","45","40 a 49 años","Femenino","2","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2018-12-29 19:40:33","Ciudad Autónoma de Buenos Aires","02"
"410633","Comisaría","Femenino","Otro no familiar","Física","22","18 a 29 años","Femenino","3","1","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2018-12-29 21:26:03","Ciudad Autónoma de Buenos Aires","02"
"410635","Familiar de la víctima","Masculino","Otro familiar","Física","10","6 a 11 años","Masculino","1","1","Femenino","Madre","La víctima no aceptó la intervención de Equipos Móviles","2018-12-29 22:06:58","Ciudad Autónoma de Buenos Aires","02"
"410641","Familiar de la víctima","Femenino","Otro familiar","Física","71","Más de 60 años","Femenino","1","1","Masculino","Hij@","Llamante solicitó información y/o orientación","2018-12-30 04:10:15","Ciudad Autónoma de Buenos Aires","02"
"410642","Comisaría","Femenino","No hay niñas/os","Psicológica","45","40 a 49 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2018-12-30 06:30:29","Ciudad Autónoma de Buenos Aires","02"
"410643","Comisaría","Masculino","Otro no familiar","Física","40","40 a 49 años","Femenino","2","1","Masculino","Espos@/compañer@ actual","Está interviniendo o se deriva a otra institución","2018-12-30 07:52:41","Ciudad Autónoma de Buenos Aires","02"
"410647","Hospital","Femenino","Otro no familiar","Física","26","18 a 29 años","Femenino","1","1","Masculino","Ex espos@/pareja","Se planificó intervención para otro momento","2018-12-30 11:43:17","Ciudad Autónoma de Buenos Aires","02"
"410649","Comisaría","Femenino","No hay niñas/os","Psicológica","43","40 a 49 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","No había móviles y/o Equipos para realizar la intervención","2018-12-30 16:15:07","Ciudad Autónoma de Buenos Aires","02"
"410650","Víctima","Femenino","No hay niñas/os","Psicológica","63","Más de 60 años","Femenino","1","1","Masculino","Hij@","La víctima no aceptó la intervención de Equipos Móviles","2018-12-30 16:28:30","Ciudad Autónoma de Buenos Aires","02"
"410647","Comisaría","Femenino","No hay niñas/os","Física","26","18 a 29 años","Femenino","1","1","Masculino","Ex espos@/pareja","La víctima no aceptó la intervención de Equipos Móviles","2018-12-30 17:29:52","Ciudad Autónoma de Buenos Aires","02"
"410651","Comisaría","Masculino","Otro no familiar","Física","60","Más de 60 años","Femenino","1","1","Femenino","Otro conviviente","No había móviles y/o Equipos para realizar la intervención","2018-12-30 17:50:49","Ciudad Autónoma de Buenos Aires","02"
"410653","Comisaría","Masculino","No hay niñas/os","Física","47","40 a 49 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","No había móviles y/o Equipos para realizar la intervención","2018-12-30 19:18:28","Ciudad Autónoma de Buenos Aires","02"
"410654","Comisaría","Masculino","No hay niñas/os","Psicológica","65","Más de 60 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2018-12-30 19:40:05","Ciudad Autónoma de Buenos Aires","02"
"410655","Víctima","Masculino","No hay niñas/os","Psicológica","29","18 a 29 años","Masculino","1","1","Masculino","Otro no conviviente","No intervino equipo móvil por tratarse de un caso fuera de CABA","2018-12-30 21:59:05","Ciudad Autónoma de Buenos Aires","02"
"410656","Otra Institución","Femenino","Otro no familiar","Física","41","40 a 49 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2018-12-31 00:33:40","Ciudad Autónoma de Buenos Aires","02"
"410657","Otro Particular","Masculino","Otro no familiar","Física","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Ex espos@/pareja","La víctima no aceptó la intervención de Equipos Móviles","2018-12-31 01:10:17","Ciudad Autónoma de Buenos Aires","02"
"410659","Comisaría","Femenino","Otro no familiar","Física","32","30 a 39 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2018-12-31 01:46:19","Ciudad Autónoma de Buenos Aires","02"
"410660","Víctima","Femenino","No hay niñas/os","Física","Sin Datos","Sin Datos","Femenino","1","1","Femenino","Pareja de la madre/padre","Se planificó intervención para otro momento","2018-12-31 02:20:28","Ciudad Autónoma de Buenos Aires","02"
"410661","Comisaría","Femenino","Otro no familiar","Física","Sin Datos","Sin Datos","Femenino","2","1","Masculino","Ex espos@/pareja","La víctima no aceptó la intervención de Equipos Móviles","2018-12-31 04:45:20","Ciudad Autónoma de Buenos Aires","02"
"410662","Comisaría","Masculino","Otro no familiar","Física","37","30 a 39 años","Femenino","1","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2018-12-31 06:04:48","Ciudad Autónoma de Buenos Aires","02"
"359439","Otro sobre un caso que no es violencia familiar","Femenino","No hay niñas/os","No es un caso de Violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2018-12-31 06:30:56","Ciudad Autónoma de Buenos Aires","02"
"410668","Víctima","Femenino","No hay niñas/os","Psicológica","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Hij@","No intervino equipo móvil por tratarse de un caso fuera de CABA","2018-12-31 11:25:16","Ciudad Autónoma de Buenos Aires","02"
"410672","Comisaría","Femenino","Madre","Física","27","18 a 29 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2018-12-31 11:54:05","Ciudad Autónoma de Buenos Aires","02"
"410683","Comisaría","Femenino","No hay niñas/os","Física","27","18 a 29 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2018-12-31 13:21:45","Ciudad Autónoma de Buenos Aires","02"
"410686","Otro sobre un caso que no es violencia familiar","Masculino","No hay niñas/os","No es un caso de Violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2018-12-31 13:34:03","Ciudad Autónoma de Buenos Aires","02"
"410691","Comisaría","Masculino","Otro no familiar","Psicológica","44","40 a 49 años","Femenino","3","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2018-12-31 14:24:46","Ciudad Autónoma de Buenos Aires","02"
"410693","Víctima","Masculino","Padre","Física","5","1 a 5 años","Femenino","1","1","NS/NC","Espos@/compañer@ actual","No había móviles y/o Equipos para realizar la intervención","2018-12-31 14:34:52","Ciudad Autónoma de Buenos Aires","02"
"410397","Víctima","Femenino","No hay niñas/os","Psicológica","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Ex espos@/pareja","No intervino equipo móvil por tratarse de un caso fuera de CABA","2018-12-31 14:50:21","Ciudad Autónoma de Buenos Aires","02"
"410397","Víctima","Femenino","No hay niñas/os","Psicológica","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Ex espos@/pareja","No intervino equipo móvil por tratarse de un caso fuera de CABA","2018-12-31 14:50:29","Ciudad Autónoma de Buenos Aires","02"
"410704","Vecina/o de la víctima","Femenino","Otro no familiar","Psicológica","3","1 a 5 años","Masculino","2","1","Femenino","Madre","Llamante solicitó información y/o orientación","2018-12-31 16:36:12","Ciudad Autónoma de Buenos Aires","02"
"410708","Víctima","Femenino","Sin datos","Física","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2018-12-31 19:32:45","Ciudad Autónoma de Buenos Aires","02"
"108988","Familiar de la víctima","Femenino","Otro familiar","Psicológica","12","12 a 17 años","Femenino","2","1","Femenino","Madre","La víctima no aceptó la intervención de Equipos Móviles","2018-12-31 19:40:33","Ciudad Autónoma de Buenos Aires","02"
"410710","Víctima","Femenino","Madre","Psicológica","Sin Datos","Sin Datos","Femenino","1","1","Femenino","Madre","No se trata de un caso de violencia familiar","2018-12-31 21:39:00","Ciudad Autónoma de Buenos Aires","02"
"410713","Comisaría","Femenino","Otro no familiar","Física","38","30 a 39 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","Se planificó intervención para otro momento","2018-12-31 23:55:05","Ciudad Autónoma de Buenos Aires","02"
