"caso_id","llamante_descripcion","llamante_genero","llamante_vinculo_ninios_presentes","violencia_tipo","victima_edad","victima_rango_etario","victima_genero","victima_cantidad","agresor_cantidad","agresor_genero","agresor_relacion_victima","llamado_derivacion","llamado_fecha_hora","llamado_provincia","llamado_provincia_id"
"298201","Otro sobre un caso que no es violencia familiar","Masculino","Padre","Otras","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2019-06-24 13:00:00","Ciudad Autónoma de Buenos Aires","02"
"298202","Comisaría","Femenino","Otro no familiar","Psicológica","24","18 a 29 años","Femenino","2","1","Masculino","Ex espos@/pareja","La víctima no aceptó la intervención de Equipos Móviles","2019-06-24 14:00:00","Ciudad Autónoma de Buenos Aires","02"
"298203","Víctima","Femenino","No hay niñas/os","Económica","Sin Datos","Sin Datos","Femenino","1","1","Femenino","Madre","Llamante solicitó información y/o orientación","2019-06-24 14:25:00","Ciudad Autónoma de Buenos Aires","02"
"298204","Víctima","Femenino","No hay niñas/os","Psicológica","57","50 a 59 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-06-24 17:20:00","Ciudad Autónoma de Buenos Aires","02"
"298205","Víctima","Femenino","No hay niñas/os","Psicológica","33","30 a 39 años","Femenino","1","1","Femenino","Otro no conviviente","Llamante solicitó información y/o orientación","2019-06-24 15:45:00","Ciudad Autónoma de Buenos Aires","02"
"298206","Defensoría","Femenino","Otro no familiar","Física","Sin Datos","Sin Datos","Masculino","1","1","NS/NC","Ns/Nc","Llamante solicitó información y/o orientación","2019-06-24 14:30:00","Ciudad Autónoma de Buenos Aires","02"
"298207","Familiar de la víctima","Femenino","Otro familiar","Física","3","1 a 5 años","Femenino","1","1","NS/NC","Ns/Nc","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-06-24 14:50:00","Ciudad Autónoma de Buenos Aires","02"
"298208","Familiar de la víctima","Femenino","Otro familiar","Física","Sin Datos","Sin Datos","Femenino","3","1","Masculino","Padre","Llamante solicitó información y/o orientación","2019-06-24 18:20:00","Ciudad Autónoma de Buenos Aires","02"
"298209","Víctima","Femenino","No hay niñas/os","Física","50","50 a 59 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2019-06-24 15:30:00","Ciudad Autónoma de Buenos Aires","02"
"298210","Comisaría","Femenino","Otro no familiar","Física","26","18 a 29 años","Femenino","1","1","Masculino","Otro conviviente","La víctima no aceptó la intervención de Equipos Móviles","2019-06-24 16:00:00","Ciudad Autónoma de Buenos Aires","02"
"298211","Comisaría","Femenino","Otro no familiar","Física","24","18 a 29 años","Femenino","1","1","Femenino","Ex espos@/pareja","Se planificó intervención para otro momento","2019-06-24 17:00:00","Ciudad Autónoma de Buenos Aires","02"
"298212","Víctima","Femenino","Madre","Física","Sin Datos","Sin Datos","Femenino","2","1","Masculino","Espos@/compañer@ actual","Se planificó intervención para otro momento","2019-06-24 19:15:00","Ciudad Autónoma de Buenos Aires","02"
"298213","Víctima","Femenino","Madre","Psicológica","Sin Datos","Sin Datos","Femenino","3","1","Femenino","Madre","Se planificó intervención para otro momento","2019-06-24 20:30:00","Ciudad Autónoma de Buenos Aires","02"
"298214","Otro sobre un caso que no es violencia familiar","Femenino","No hay niñas/os","Otras","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2019-06-24 21:50:00","Ciudad Autónoma de Buenos Aires","02"
"298215","Familiar de la víctima","Femenino","Madre","Psicológica","14","12 a 17 años","Femenino","1","1","Masculino","Padre","Llamante solicitó información y/o orientación","2019-06-25 22:30:00","Ciudad Autónoma de Buenos Aires","02"
"298216","Profesionales PVCV","NS/NC","Sin datos","No es un caso de Vio","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-06-25 00:00:00","Ciudad Autónoma de Buenos Aires","02"
"298217","Familiar de la víctima","Femenino","Madre","Física","19","18 a 29 años","Masculino","1","1","Masculino","Padre","Llamante solicitó información y/o orientación","2019-06-25 21:30:00","Ciudad Autónoma de Buenos Aires","02"
"298218","Otro sobre un caso que no es violencia familiar","Femenino","Madre","Otras","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2019-06-25 23:30:00","Ciudad Autónoma de Buenos Aires","02"
"298219","Comisaría","Masculino","Otro no familiar","Psicológica","46","40 a 49 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2019-06-25 01:10:00","Ciudad Autónoma de Buenos Aires","02"
"298220","Comisaría","Masculino","Otro no familiar","Física","48","40 a 49 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2019-06-25 05:20:00","Ciudad Autónoma de Buenos Aires","02"
"298221","Profesionales PVCV","NS/NC","Sin datos","No es un caso de Vio","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-06-25 08:05:00","Ciudad Autónoma de Buenos Aires","02"
"298222","Comisaría","Masculino","Otro no familiar","Psicológica","33","30 a 39 años","Femenino","1","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-06-25 10:10:00","Ciudad Autónoma de Buenos Aires","02"
"298223","Familiar de la víctima","Femenino","No hay niñas/os","Psicológica","85","Más de 60 años","Masculino","1","1","Masculino","Hij@","Llamante solicitó información y/o orientación","2019-06-25 10:10:00","Ciudad Autónoma de Buenos Aires","02"
"298224","Víctima","Femenino","No hay niñas/os","Psicológica","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-06-25 10:00:00","Ciudad Autónoma de Buenos Aires","02"
"298225","Familiar de la víctima","Femenino","Otro familiar","Psicológica","10","6 a 11 años","Masculino","3","2","Femenino","Madre","Llamante solicitó información y/o orientación","2019-06-25 11:20:00","Ciudad Autónoma de Buenos Aires","02"
"298226","Vecina/o de la víctima","Masculino","Otro no familiar","Psicológica","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Llamante solicitó información y/o orientación","2019-06-25 13:25:00","Ciudad Autónoma de Buenos Aires","02"
"298227","Víctima","Femenino","Madre","Física","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2019-06-25 12:00:00","Ciudad Autónoma de Buenos Aires","02"
"298228","Vecina/o de la víctima","Femenino","No hay niñas/os",,"8","6 a 11 años","Femenino","1","1","Femenino","Madre","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-06-25 12:30:00","Ciudad Autónoma de Buenos Aires","02"
"298229","Víctima","Femenino","Madre","Física","Sin Datos","Sin Datos","Femenino","2","1","Masculino","Espos@/compañer@ actual","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-06-25 15:30:00","Ciudad Autónoma de Buenos Aires","02"
"298230","Comisaría","Femenino","Otro no familiar",,"23","18 a 29 años","Femenino","2","1","Masculino","Espos@/compañer@ actual","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-06-25 14:10:00","Ciudad Autónoma de Buenos Aires","02"
"298231","Otro sobre un caso que no es violencia familiar","Femenino","No hay niñas/os","Otras","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2019-06-25 15:00:00","Ciudad Autónoma de Buenos Aires","02"
"298232","Otra Institución","Femenino","Otro no familiar","Física","25","18 a 29 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2019-06-25 17:00:00","Ciudad Autónoma de Buenos Aires","02"
"298233","Familiar de la víctima","Femenino","Madre","Psicológica","2","1 a 5 años","Femenino","1","1","Masculino","Padre","No había móviles y/o Equipos para realizar la intervención","2019-06-25 16:00:00","Ciudad Autónoma de Buenos Aires","02"
"298234","Víctima","Femenino","Otro familiar","Física","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Padre","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-06-25 18:00:00","Ciudad Autónoma de Buenos Aires","02"
"298235","Familiar de la víctima","Femenino","No hay niñas/os","Psicológica","83","Más de 60 años","Femenino","1","1","Femenino","Hij@","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-06-25 16:00:00","Ciudad Autónoma de Buenos Aires","02"
"298236","Profesionales PVCV","NS/NC","Sin datos","No es un caso de Vio","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-06-25 14:45:00","Ciudad Autónoma de Buenos Aires","02"
"298237","Víctima","Femenino","Sin datos","Física","39","30 a 39 años","Femenino","1","1","Masculino","Herman@","Llamante solicitó información y/o orientación","2019-06-25 19:20:00","Ciudad Autónoma de Buenos Aires","02"
"298238","Otro sobre un caso que no es violencia familiar","Femenino","No hay niñas/os","Otras","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2019-06-25 21:45:00","Ciudad Autónoma de Buenos Aires","02"
"298239","Comisaría","Femenino","No hay niñas/os","Física","55","50 a 59 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-06-26 23:20:00","Ciudad Autónoma de Buenos Aires","02"
"298240","Vecina/o de la víctima","Femenino","Otro no familiar","Psicológica","Sin Datos","Sin Datos","Femenino","3","1","Masculino","Padre","Está interviniendo o se deriva a otra institución","2019-06-26 22:00:00","Ciudad Autónoma de Buenos Aires","02"
"298241","Comisaría","Femenino","Otro no familiar","Psicológica","39","30 a 39 años","Femenino","2","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-06-26 23:35:00","Ciudad Autónoma de Buenos Aires","02"
"298242","Profesionales PVCV","NS/NC","Sin datos","No es un caso de Vio","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-06-26 08:10:00","Ciudad Autónoma de Buenos Aires","02"
"298243","Ns/Nc","Masculino","Sin datos","No es un caso de Vio","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Llamante solicitó información y/o orientación","2019-06-26 09:00:00","Ciudad Autónoma de Buenos Aires","02"
"298244","Víctima","Femenino","Madre","Psicológica","42","40 a 49 años","Femenino","3","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-06-26 10:50:00","Ciudad Autónoma de Buenos Aires","02"
"298245","Familiar de la víctima","Femenino","No hay niñas/os","Física","17","12 a 17 años","Masculino","1","1","Masculino","Padre","Llamante solicitó información y/o orientación","2019-06-26 10:40:00","Ciudad Autónoma de Buenos Aires","02"
"298246","Víctima","Femenino","No hay niñas/os","Psicológica","82","Más de 60 años","Femenino","1","2","Femenino","Hij@","Llamante solicitó información y/o orientación","2019-06-26 11:40:00","Ciudad Autónoma de Buenos Aires","02"
"298247","Hospital","Femenino","Otro no familiar","Física","19","18 a 29 años","Femenino","2","1","Masculino","Ex espos@/pareja","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-06-26 11:45:00","Ciudad Autónoma de Buenos Aires","02"
"298248","Víctima","Femenino","Hermana/o","Física","15","12 a 17 años","Femenino","3","1","Femenino","Madre","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-06-26 11:00:00","Ciudad Autónoma de Buenos Aires","02"
"298249","Otro sobre un caso que no es violencia familiar","Femenino","No hay niñas/os","Otras","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2019-06-26 10:00:00","Ciudad Autónoma de Buenos Aires","02"
"298250","Comisaría","Femenino","No hay niñas/os","Física","57","50 a 59 años","Femenino","1","1","Masculino","Herman@","La víctima no aceptó la intervención de Equipos Móviles","2019-06-26 13:15:00","Ciudad Autónoma de Buenos Aires","02"
"298251","Víctima","Femenino","Otro familiar","Física","78","Más de 60 años","Femenino","3","1","Femenino","Otro conviviente","La víctima no aceptó la intervención de Equipos Móviles","2019-06-26 15:10:00","Ciudad Autónoma de Buenos Aires","02"
"298252","Comisaría","Femenino","No hay niñas/os","Económica y física","30","30 a 39 años","Femenino","1","1","Masculino","Ex espos@/pareja","Está interviniendo o se deriva a otra institución","2019-06-26 14:00:00","Ciudad Autónoma de Buenos Aires","02"
"298253","Víctima","Femenino","No hay niñas/os","Psicológica","46","40 a 49 años","Femenino","1","3","Masculino","Espos@/compañer@ actual","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-06-26 15:20:00","Ciudad Autónoma de Buenos Aires","02"
"298254","Comisaría","Femenino","Otro no familiar","Física","23","18 a 29 años","Femenino","1","1","Masculino","Madre","La víctima no aceptó la intervención de Equipos Móviles","2019-06-26 16:00:00","Ciudad Autónoma de Buenos Aires","02"
"298255","Agresor/a","Masculino","Sin datos","Psicológica","Sin Datos","Sin Datos","Masculino","3","1","Masculino","Hij@","Llamante solicitó información y/o orientación","2019-06-26 17:00:00","Ciudad Autónoma de Buenos Aires","02"
"298256","Vecina/o de la víctima","Masculino","Otro no familiar","Psicológica","80","Más de 60 años","Femenino","1","1","Masculino","Hij@","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-06-26 16:55:00","Ciudad Autónoma de Buenos Aires","02"
"298257","Otro sobre un caso que no es violencia familiar","Femenino","No hay niñas/os","Otras","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2019-06-26 15:30:00","Ciudad Autónoma de Buenos Aires","02"
"298258","Otro sobre un caso que no es violencia familiar","Femenino","No hay niñas/os","Otras","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2019-06-26 17:30:00","Ciudad Autónoma de Buenos Aires","02"
"298259","Otro sobre un caso que no es violencia familiar","Masculino","No hay niñas/os","Otras","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2019-06-26 18:30:00","Ciudad Autónoma de Buenos Aires","02"
"298260","Profesionales PVCV","NS/NC","Sin datos","No es un caso de Vio","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-06-26 18:00:00","Ciudad Autónoma de Buenos Aires","02"
"298261","Comisaría","Femenino","Otro no familiar","Física","43","40 a 49 años","Femenino","1","1","Masculino","Ex espos@/pareja","La víctima no aceptó la intervención de Equipos Móviles","2019-06-27 23:20:00","Ciudad Autónoma de Buenos Aires","02"
"298262","Comisaría","Femenino","Otro no familiar","Física","30","30 a 39 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-06-27 01:45:00","Ciudad Autónoma de Buenos Aires","02"
"298263","Comisaría","Femenino","Otro no familiar","Física","46","40 a 49 años","Femenino","1","1","Femenino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2019-06-27 01:20:00","Ciudad Autónoma de Buenos Aires","02"
