"caso_id","llamante_descripcion","llamante_genero","llamante_vinculo_ninios_presentes","violencia_tipo","victima_edad","victima_rango_etario","victima_genero","victima_cantidad","agresor_cantidad","agresor_genero","agresor_relacion_victima","llamado_derivacion","llamado_fecha_hora","llamado_provincia","llamado_provincia_indec_id"
"411331","Víctima","Femenino","Madre","Económica y física","39","30 a 39 años","Femenino","4","1","Masculino","Ex espos@/pareja","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-01-17 12:32:54","Ciudad Autónoma de Buenos Aires","02"
"411329","Comisaría","Femenino","No hay niñas/os","Psicológica","41","40 a 49 años","Femenino","1","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-01-17 02:57:55","Ciudad Autónoma de Buenos Aires","02"
"411328","Víctima","Masculino","Sin datos","Psicológica","Sin Datos","Sin Datos","Masculino","1","1","Femenino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-01-17 01:49:05","Ciudad Autónoma de Buenos Aires","02"
"411327","Familiar de la víctima","Femenino","Sin datos","Psicológica","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Hij@","Llamante solicitó información y/o orientación","2019-01-17 01:38:26","Ciudad Autónoma de Buenos Aires","02"
"411312","Familiar de la víctima","Femenino","Sin datos","Física","24","18 a 29 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2019-01-16 23:25:01","Ciudad Autónoma de Buenos Aires","02"
"411326","Comisaría","Femenino","Otro no familiar","Física","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Ex espos@/pareja","La víctima no aceptó la intervención de Equipos Móviles","2019-01-16 23:04:07","Ciudad Autónoma de Buenos Aires","02"
"411325","Comisaría","Femenino","Otro no familiar","Psicológica","25","18 a 29 años","Femenino","1","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-01-16 19:44:41","Ciudad Autónoma de Buenos Aires","02"
"411324","Víctima","Femenino","No hay niñas/os","Psicológica","Sin Datos","Sin Datos","Femenino","1","2","Masculino","Herman@","Llamante solicitó información y/o orientación","2019-01-16 19:40:03","Ciudad Autónoma de Buenos Aires","02"
"411323","Otro sobre un caso que no es violencia familiar","Masculino","No hay niñas/os","Otras","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2019-01-16 19:21:19","Ciudad Autónoma de Buenos Aires","02"
"411321","Familiar de la víctima","Masculino","Padre","Psicológica","10","6 a 11 años","Masculino","1","1","Masculino","Pareja de la madre/padre","Llamante solicitó información y/o orientación","2019-01-16 19:10:40","Ciudad Autónoma de Buenos Aires","02"
"411320","Comisaría","Femenino","Otro no familiar","Psicológica","53","50 a 59 años","Femenino","2","1","Masculino","Ex espos@/pareja","La víctima no aceptó la intervención de Equipos Móviles","2019-01-16 18:34:04","Ciudad Autónoma de Buenos Aires","02"
"411319","Víctima","Femenino","Otro familiar","Psicológica","16","12 a 17 años","Femenino","3","1","Masculino","Padre","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-01-16 18:29:23","Ciudad Autónoma de Buenos Aires","02"
"411318","Otro sobre un caso que no es violencia familiar","Femenino","No hay niñas/os","Otras","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2019-01-16 18:26:22","Ciudad Autónoma de Buenos Aires","02"
"219793","Otro sobre un caso que no es violencia familiar","Femenino","No hay niñas/os","Otras","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2019-01-16 18:23:54","Ciudad Autónoma de Buenos Aires","02"
"411317","Otro sobre un caso que no es violencia familiar","Masculino","Otro no familiar","Otras","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2019-01-16 18:01:11","Ciudad Autónoma de Buenos Aires","02"
"411316","Comisaría","Femenino","Otro no familiar","Física","31","30 a 39 años","Femenino","1","1","Masculino","Otro conviviente","No había móviles y/o Equipos para realizar la intervención","2019-01-16 17:56:28","Ciudad Autónoma de Buenos Aires","02"
"411315","Comisaría","Masculino","Otro no familiar","Psicológica","36","30 a 39 años","Femenino","1","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-01-16 17:18:17","Ciudad Autónoma de Buenos Aires","02"
"411314","Víctima","Femenino","No hay niñas/os","Psicológica","Sin Datos","Sin Datos","Femenino","4","1","Masculino","Herman@","La víctima no aceptó la intervención de Equipos Móviles","2019-01-16 16:47:34","Ciudad Autónoma de Buenos Aires","02"
"411313","Familiar de la víctima","Femenino","Otro familiar","Psicológica","Sin Datos","Sin Datos","NS/NC","1","1","NS/NC","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-01-16 16:16:16","Ciudad Autónoma de Buenos Aires","02"
"408945","Víctima","Femenino","Madre","Psicológica","15","12 a 17 años","Femenino","1","1","Femenino","Madre","Llamante solicitó información y/o orientación","2019-01-16 16:07:03","Ciudad Autónoma de Buenos Aires","02"
"411312","Familiar de la víctima","Femenino","Madre","Psicológica","24","18 a 29 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2019-01-16 15:18:37","Ciudad Autónoma de Buenos Aires","02"
"411311","Comisaría","Masculino","Otro no familiar","Psicológica","23","18 a 29 años","Femenino","2","1","Masculino","Ex espos@/pareja","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-01-16 13:46:02","Ciudad Autónoma de Buenos Aires","02"
"411310","Familiar de la víctima","Masculino","No hay niñas/os","Psicológica","33","30 a 39 años","Masculino","1","1","Femenino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-01-16 12:31:46","Ciudad Autónoma de Buenos Aires","02"
"411306","Otro Particular","Masculino","No hay niñas/os","Psicológica","19","18 a 29 años","Femenino","1","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-01-16 10:30:42","Ciudad Autónoma de Buenos Aires","02"
"411282","Víctima","Femenino","Madre","Psicológica","Sin Datos","Sin Datos","Femenino","2","1","Masculino","Ex espos@/pareja","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-01-16 09:49:12","Ciudad Autónoma de Buenos Aires","02"
"411305","Familiar de la víctima","Femenino","Otro familiar","Física","Sin Datos","Sin Datos","Femenino","5","1","Masculino","Espos@/compañer@ actual","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-01-16 09:36:21","Ciudad Autónoma de Buenos Aires","02"
"411302","Comisaría","Masculino","No hay niñas/os","Física","18","18 a 29 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2019-01-16 07:12:26","Ciudad Autónoma de Buenos Aires","02"
"411301","Familiar de la víctima","Masculino","Padrasto","Psicológica","7","6 a 11 años","Masculino","1","1","Masculino","Padre","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-01-16 07:04:43","Ciudad Autónoma de Buenos Aires","02"
"411299","Víctima","Femenino","Madre","Psicológica","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-01-16 01:40:28","Ciudad Autónoma de Buenos Aires","02"
"411298","Familiar de la víctima","Masculino","Padre","Psicológica","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Herman@","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-01-16 01:35:39","Ciudad Autónoma de Buenos Aires","02"
"411297","Otro sobre un caso que no es violencia familiar","Femenino","No hay niñas/os","Otras","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2019-01-16 01:29:12","Ciudad Autónoma de Buenos Aires","02"
"411295","Otro sobre un caso que no es violencia familiar","Femenino","Madre","Otras","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2019-01-16 01:22:22","Ciudad Autónoma de Buenos Aires","02"
"411294","Otro sobre un caso que no es violencia familiar","Masculino","Otro no familiar","Otras","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2019-01-16 01:17:56","Ciudad Autónoma de Buenos Aires","02"
"411292","Comisaría","Femenino","Otro no familiar","Física","26","18 a 29 años","Femenino","1","1","Femenino","Otro conviviente","Llamante solicitó información y/o orientación","2019-01-15 19:32:50","Ciudad Autónoma de Buenos Aires","02"
"74682","Comisaría","Femenino","Otro no familiar","Física","42","40 a 49 años","Femenino","2","1","Masculino","Espos@/compañer@ actual","No había móviles y/o Equipos para realizar la intervención","2019-01-15 19:16:06","Ciudad Autónoma de Buenos Aires","02"
"411287","Familiar de la víctima","Masculino","Padre","Psicológica","Sin Datos","Sin Datos","Masculino","2","1","Masculino","Padre","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-01-15 16:55:39","Ciudad Autónoma de Buenos Aires","02"
"411286","Comisaría","Femenino","Otro no familiar","Física","45","40 a 49 años","Femenino","1","1","Masculino","Ex espos@/pareja","La víctima no aceptó la intervención de Equipos Móviles","2019-01-15 16:37:44","Ciudad Autónoma de Buenos Aires","02"
"345083","Víctima","Femenino","Sin datos","Psicológica","50","50 a 59 años","NS/NC","1","1","Masculino","Hij@","Llamante solicitó información y/o orientación","2019-01-15 16:36:46","Ciudad Autónoma de Buenos Aires","02"
"411285","Víctima","Femenino","Madre","Física","35","30 a 39 años","Femenino","2","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2019-01-15 16:24:28","Ciudad Autónoma de Buenos Aires","02"
"411283","Víctima","Femenino","Madre","Física","25","18 a 29 años","Femenino","2","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2019-01-15 13:52:44","Ciudad Autónoma de Buenos Aires","02"
"411282","Otro Institucional","Femenino","Otro no familiar","Física","24","18 a 29 años","Femenino","2","1","Masculino","Ex espos@/pareja","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-01-15 13:09:33","Ciudad Autónoma de Buenos Aires","02"
"411281","Familiar de la víctima","Femenino","No hay niñas/os","Física","87","Más de 60 años","Femenino","2","1","Femenino","Hij@","Llamante solicitó información y/o orientación","2019-01-15 12:41:01","Ciudad Autónoma de Buenos Aires","02"
"411280","Víctima","Femenino","No hay niñas/os","Física","16","12 a 17 años","Femenino","1","1","Femenino","Madre","Llamante solicitó información y/o orientación","2019-01-15 12:21:43","Ciudad Autónoma de Buenos Aires","02"
"411279","Familiar de la víctima","Femenino","Madre","Física","24","18 a 29 años","Femenino","1","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-01-15 12:03:12","Ciudad Autónoma de Buenos Aires","02"
"411278","Otro sobre un caso que no es violencia familiar","Femenino","No hay niñas/os","Otras","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2019-01-15 11:41:23","Ciudad Autónoma de Buenos Aires","02"
"411277","Familiar de la víctima","Femenino","Otro familiar","Psicológica","3","1 a 5 años","Masculino","1","1","Femenino","Madre","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-01-15 10:46:30","Ciudad Autónoma de Buenos Aires","02"
"411276","Comisaría","Femenino","No hay niñas/os","Psicológica","23","18 a 29 años","Femenino","1","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-01-15 10:41:54","Ciudad Autónoma de Buenos Aires","02"
"234487","Comisaría","Femenino","Sin datos","Física","32","30 a 39 años","Femenino","1","1","Masculino","Ex espos@/pareja","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-01-15 10:27:46","Ciudad Autónoma de Buenos Aires","02"
"411275","Víctima","Femenino","Madre","Física","4","1 a 5 años","Masculino","1","1","Masculino","Padre","Llamante solicitó información y/o orientación","2019-01-15 09:44:43","Ciudad Autónoma de Buenos Aires","02"
"411273","Comisaría","Femenino","No hay niñas/os","Física","25","18 a 29 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2019-01-15 06:58:46","Ciudad Autónoma de Buenos Aires","02"
"411272","Comisaría","Masculino","Otro no familiar","Física","44","40 a 49 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2019-01-15 06:50:58","Ciudad Autónoma de Buenos Aires","02"
"411269","Víctima","Femenino","No hay niñas/os","Psicológica","62","Más de 60 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2019-01-15 06:41:12","Ciudad Autónoma de Buenos Aires","02"
"411268","Víctima","Femenino","Madre","Económica y física","32","30 a 39 años","Femenino","4","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2019-01-15 06:33:23","Ciudad Autónoma de Buenos Aires","02"
"411267","Profesionales PVCV","NS/NC","Sin datos","No es un caso de Violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-01-15 02:07:06","Ciudad Autónoma de Buenos Aires","02"
"411267","Comisaría","Femenino","Otro no familiar","Física","33","30 a 39 años","Femenino","3","1","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2019-01-15 02:06:19","Ciudad Autónoma de Buenos Aires","02"
"411267","Profesionales PVCV","NS/NC","Sin datos","No es un caso de Violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-01-15 02:03:32","Ciudad Autónoma de Buenos Aires","02"
"411267","Comisaría","Masculino","Otro no familiar","Física","33","30 a 39 años","Femenino","3","1","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2019-01-15 02:02:28","Ciudad Autónoma de Buenos Aires","02"
"411266","Otro sobre un caso que no es violencia familiar","Masculino","Otro no familiar","Otras","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2019-01-15 00:40:30","Ciudad Autónoma de Buenos Aires","02"
"411265","Comisaría","Masculino","Otro no familiar","Física","24","18 a 29 años","Masculino","1","1","Masculino","Padre","Llamante solicitó información y/o orientación","2019-01-15 00:35:31","Ciudad Autónoma de Buenos Aires","02"
"411264","Víctima","Masculino","Sin datos","Física","31","30 a 39 años","Femenino","2","1","Masculino","Ex espos@/pareja","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-01-15 00:14:59","Ciudad Autónoma de Buenos Aires","02"
"105912","Otro sobre un caso que no es violencia familiar","Femenino","No hay niñas/os","Otras","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2019-01-14 22:42:24","Ciudad Autónoma de Buenos Aires","02"
